who.entered,date,picture,site,tag,color,leaf.iteration,pustule.number,max.diam (mm),min.diam (mm),N.pustules,N.pustule.count.confidence,pustule.ID.confidence,notes
BG,7/2/20,C2-0168,GM,453,pink,1,47,0.591,0.398,137,Yes,Yes,
BG,7/9/20,C2-0296,GM,453,pink,2,1,0.294,0.216,16,Yes,Yes,
BG,7/9/20,C2-0296,GM,453,pink,2,2,0.765,0.592,16,Yes,Yes,
BG,7/9/20,C2-0296,GM,453,pink,2,3,0.788,0.564,16,Yes,Yes,
BG,7/9/20,C2-0296,GM,453,pink,2,4,0.868,0.504,16,Yes,Yes,
BG,7/9/20,C2-0296,GM,453,pink,2,5,0.481,0.409,16,Yes,Yes,
BG,7/9/20,C2-0296,GM,453,pink,2,6,0.392,0.27,16,Yes,Yes,
BG,7/9/20,C2-0296,GM,453,pink,2,7,1.028,0.742,16,Yes,Yes,
BG,7/9/20,C2-0296,GM,453,pink,2,8,0.668,0.467,16,Yes,Yes,
BG,7/9/20,C2-0296,GM,453,pink,2,9,0.767,0.437,16,Yes,Yes,
BG,7/9/20,C2-0296,GM,453,pink,2,10,0.463,0.329,16,Yes,Yes,
BG,7/9/20,C2-0296,GM,453,pink,2,11,0.57,0.472,16,Yes,Yes,
BG,7/9/20,C2-0296,GM,453,pink,2,12,0.53,0.357,16,Yes,Yes,
BG,7/9/20,C2-0296,GM,453,pink,2,13,0.606,0.445,16,Yes,Yes,
BG,7/9/20,C2-0296,GM,453,pink,2,14,0.194,0.155,16,Yes,Yes,
BG,7/15/20,C1-1218,GM,453,pink2,2,1,0.536,0.425,1,Yes,Yes,
BG,7/21/20,C1-1509,GM,453,pink2,2,1,0.54,0.418,1,Yes,Yes,
BG,7/28/20,C2-0619,GM,453,pink2,2,1,0.41,0.336,3,Yes,Yes,
BG,6/23/20,C2-0010,GM,453,orange,1,1,0.913,0.815,3,Yes,Yes,
BG,6/23/20,C2-0010,GM,453,orange,1,2,0.499,0.582,3,Yes,Yes,
BG,6/23/20,C2-0010,GM,453,orange,1,3,0.459,0.277,3,Yes,Yes,
BG,6/30/20,C2-0105,GM,453,orange,1,1,1.068,0.923,15,Yes,Yes,
BG,6/30/20,C2-0105,GM,453,orange,1,2,0.862,0.663,15,Yes,Yes,
BG,6/30/20,C2-0105,GM,453,orange,1,3,0.915,0.614,15,Yes,Yes,
BG,6/30/20,C2-0105,GM,453,orange,1,4,0.555,0.422,15,Yes,Yes,
BG,6/30/20,C2-0105,GM,453,orange,1,5,0.398,0.289,15,Yes,Yes,
BG,6/30/20,C2-0105,GM,453,orange,1,6,0.68,0.503,15,Yes,Yes,
BG,6/30/20,C2-0105,GM,453,orange,1,7,0.564,0.346,15,Yes,Yes,
BG,7/2/20,C2-0169,GM,453,orange,1,1,1.064,0.979,18,Yes,Yes,
BG,7/2/20,C2-0169,GM,453,orange,1,2,0.812,0.634,18,Yes,Yes,
BG,7/2/20,C2-0169,GM,453,orange,1,3,0.728,0.685,18,Yes,Yes,
BG,7/2/20,C2-0169,GM,453,orange,1,4,0.645,0.503,18,Yes,Yes,
BG,7/2/20,C2-0169,GM,453,orange,1,5,,,18,Yes,Yes,Merged with other pustules
BG,7/2/20,C2-0169,GM,453,orange,1,6,0.707,0.466,18,Yes,Yes,
BG,7/2/20,C2-0169,GM,453,orange,1,7,0.498,0.422,18,Yes,Yes,
BG,7/2/20,C2-0169,GM,453,orange,1,8,0.275,0.199,18,Yes,Yes,
BG,7/2/20,C2-0169,GM,453,orange,1,9,0.114,0.093,18,Yes,Yes,
BG,7/7/20,C1-0973,GM,453,orange,1,1,0.98,0.868,20,Yes,Yes,
BG,7/7/20,C1-0973,GM,453,orange,1,2,0.98,0.659,20,Yes,Yes,
BG,7/7/20,C1-0973,GM,453,orange,1,3,0.755,0.589,20,Yes,Yes,
BG,7/7/20,C1-0973,GM,453,orange,1,4,0.689,0.485,20,Yes,Yes,
BG,7/7/20,C1-0973,GM,453,orange,1,6,0.662,0.49,20,Yes,Yes,
BG,7/7/20,C1-0973,GM,453,orange,1,7,,,20,Yes,Yes,Merged with other pustules
BG,7/7/20,C1-0973,GM,453,orange,1,8,0.493,0.446,20,Yes,Yes,
BG,7/7/20,C1-0973,GM,453,orange,1,9,0.381,0.349,20,Yes,Yes,
BG,7/7/20,C1-0973,GM,453,orange,1,10,0.47,0.405,20,Yes,Yes,
BG,7/7/20,C1-0973,GM,453,orange,1,11,0.24,0.17,20,Yes,Yes,
BG,7/15/20,C1-1219,GM,453,orange,1,1,0.774,0.485,21,No,Yes,Part of leaf that had pustules is chomped off
BG,7/15/20,C1-1219,GM,453,orange,1,2,,,21,No,Yes,Chomped 
BG,7/15/20,C1-1219,GM,453,orange,1,3,0.49,0.361,21,No,Yes,
BG,7/15/20,C1-1219,GM,453,orange,1,4,,,21,No,Yes,Chomped 
BG,7/15/20,C1-1219,GM,453,orange,1,6,0.491,0.42,21,No,Yes,
BG,7/15/20,C1-1219,GM,453,orange,1,8,0.448,0.347,21,No,Yes,
BG,7/15/20,C1-1219,GM,453,orange,1,9,0.282,0.185,21,No,Yes,
BG,7/15/20,C1-1219,GM,453,orange,1,10,0.531,0.45,21,No,Yes,
BG,7/15/20,C1-1219,GM,453,orange,1,11,0.307,0.242,21,No,Yes,
BG,7/15/20,C1-1219,GM,453,orange,1,12,0.291,0.212,21,No,Yes,
BG,7/15/20,C1-1219,GM,453,orange,1,13,0.231,0.195,21,No,Yes,
BG,7/15/20,C1-1219,GM,453,orange,1,14,0.375,0.267,21,No,Yes,
BG,7/15/20,C1-1219,GM,453,orange,1,15,0.283,0.149,21,No,Yes,
BG,7/15/20,C1-1219,GM,453,orange,1,16,0.294,0.231,21,No,Yes,
BG,7/15/20,C1-1219,GM,453,orange,1,17,0.339,0.25,21,No,Yes,
BG,7/15/20,C1-1219,GM,453,orange,1,18,0.372,0.257,21,No,Yes,
BG,7/15/20,C1-1219,GM,453,orange,1,19,0.417,0.291,21,No,Yes,
BG,7/21/20,C1-1510,GM,453,orange,1,1,0.604,0.373,27,Yes,Yes,
BG,7/21/20,C1-1510,GM,453,orange,1,3,0.349,0.267,27,Yes,Yes,
BG,7/21/20,C1-1510,GM,453,orange,1,6,0.48,0.309,27,Yes,Yes,
BG,7/21/20,C1-1510,GM,453,orange,1,8,0.283,0.209,27,Yes,Yes,
BG,7/21/20,C1-1510,GM,453,orange,1,9,0.204,0.175,27,Yes,Yes,
BG,7/21/20,C1-1510,GM,453,orange,1,10,0.46,0.358,27,Yes,Yes,
BG,7/21/20,C1-1510,GM,453,orange,1,11,0.301,0.182,27,Yes,Yes,
BG,7/21/20,C1-1510,GM,453,orange,1,12,0.224,0.164,27,Yes,Yes,
BG,7/21/20,C1-1510,GM,453,orange,1,13,0.206,0.142,27,Yes,Yes,
BG,7/21/20,C1-1510,GM,453,orange,1,14,0.259,0.106,27,Yes,Yes,
BG,7/21/20,C1-1510,GM,453,orange,1,15,0.25,0.114,27,Yes,Yes,
BG,7/21/20,C1-1510,GM,453,orange,1,16,,,27,Yes,Yes,Disappeared
BG,7/21/20,C1-1510,GM,453,orange,1,17,0.264,0.184,27,Yes,Yes,
BG,7/21/20,C1-1510,GM,453,orange,1,18,0.366,0.321,27,Yes,Yes,
BG,7/21/20,C1-1510,GM,453,orange,1,19,0.382,0.323,27,Yes,Yes,
BG,6/23/20,C2-0011,GM,453,green,1,1,1.084,0.877,1,Yes,Yes,
BG,6/30/20,C2-0106,GM,453,green,1,1,1.322,1.065,2,Yes,Yes,
BG,6/30/20,C2-0106,GM,453,green,1,2,0.288,0.257,2,Yes,Yes,
BG,7/2/20,C2-0170,GM,453,green,1,1,1.323,0.121,2,Yes,Yes,
BG,7/2/20,C2-0170,GM,453,green,1,2,0.305,0.256,2,Yes,Yes,
BG,7/7/20,C1-0974,GM,453,green,1,1,1.204,0.975,2,Yes,Yes,
BG,7/7/20,C1-0974,GM,453,green,1,2,0.578,0.419,2,Yes,Yes,
BG,7/15/20,C1-1220,GM,453,green,1,1,0.291,0.266,2,Yes,Yes,
BG,7/15/20,C1-1220,GM,453,green,1,2,0.292,0.238,2,Yes,Yes,
BG,7/21/20,C1-1511,GM,453,green,1,1,0.544,0.48,2,Yes,Yes,
BG,7/21/20,C1-1511,GM,453,green,1,2,0.578,0.459,2,Yes,Yes,
BG,7/28/20,C2-0620,GM,453,green,1,1,,,2,Yes,Yes,Pustule not flat
BG,7/28/20,C2-0620,GM,453,green,1,2,0.531,0.408,2,Yes,Yes,
BG,6/30/20,C2-0107,GM,453,pink/orange,1,1,0.779,0.675,3,Yes,Yes,
BG,6/30/20,C2-0107,GM,453,pink/orange,1,2,0.377,0.319,3,Yes,Yes,
BG,6/30/20,C2-0107,GM,453,pink/orange,1,3,0.452,0.311,3,Yes,Yes,
BG,7/2/20,C2-0171,GM,453,pink/orange,1,1,0.826,0.681,3,Yes,Yes,
BG,7/2/20,C2-0171,GM,453,pink/orange,1,2,0.447,0.404,3,Yes,Yes,
BG,7/2/20,C2-0171,GM,453,pink/orange,1,3,0.526,0.421,3,Yes,Yes,
BG,7/7/20,C1-0975,GM,453,pink/orange,1,1,0.945,0.771,4,Yes,Yes,
BG,7/7/20,C1-0975,GM,453,pink/orange,1,2,0.603,0.47,4,Yes,Yes,
BG,7/7/20,C1-0975,GM,453,pink/orange,1,3,0.878,0.607,4,Yes,Yes,
BG,7/7/20,C1-0975,GM,453,pink/orange,1,4,0.432,0.218,4,Yes,Yes,
BG,7/15/20,C1-1221,GM,453,pink/orange,1,1,0.735,0.622,13,Yes,Yes,
BG,7/15/20,C1-1221,GM,453,pink/orange,1,2,0.622,0.511,13,Yes,Yes,
BG,7/15/20,C1-1221,GM,453,pink/orange,1,3,0.932,0.706,13,Yes,Yes,
BG,7/15/20,C1-1221,GM,453,pink/orange,1,4,0.712,0.461,13,Yes,Yes,
BG,7/15/20,C1-1221,GM,453,pink/orange,1,5,0.36,0.313,13,Yes,Yes,
BG,7/15/20,C1-1221,GM,453,pink/orange,1,6,0.495,0.384,13,Yes,Yes,
BG,7/15/20,C1-1221,GM,453,pink/orange,1,7,0.542,0.481,13,Yes,Yes,
BG,7/15/20,C1-1221,GM,453,pink/orange,1,8,0.415,0.336,13,Yes,Yes,
BG,7/15/20,C1-1221,GM,453,pink/orange,1,9,0.297,0.245,13,Yes,Yes,
BG,7/21/20,C1-1512,GM,453,pink/orange,1,1,0.725,0.368,15,Yes,Yes,
BG,7/21/20,C1-1512,GM,453,pink/orange,1,2,0.538,0.381,15,Yes,Yes,
BG,7/21/20,C1-1512,GM,453,pink/orange,1,3,0.797,0.537,15,Yes,Yes,
BG,7/21/20,C1-1512,GM,453,pink/orange,1,4,0.595,0.484,15,Yes,Yes,
BG,7/21/20,C1-1512,GM,453,pink/orange,1,5,0.481,0.34,15,Yes,Yes,
BG,7/21/20,C1-1512,GM,453,pink/orange,1,6,0.476,0.38,15,Yes,Yes,
BG,7/21/20,C1-1512,GM,453,pink/orange,1,7,0.529,0.459,15,Yes,Yes,
BG,7/21/20,C1-1512,GM,453,pink/orange,1,8,0.391,0.325,15,Yes,Yes,
BG,7/21/20,C1-1512,GM,453,pink/orange,1,9,0.479,0.384,15,Yes,Yes,
BG,7/21/20,C1-1512,GM,453,pink/orange,1,10,0.462,0.403,15,Yes,Yes,
BG,7/21/20,C1-1512,GM,453,pink/orange,1,11,0.153,0.13,15,Yes,Yes,
BG,7/7/20,C2-0239,GM,948,pink,1,1,0.898,0.742,2,Yes,Yes,
BG,7/7/20,C2-0239,GM,948,pink,1,2,0.663,0.511,2,Yes,Yes,
BG,7/9/20,C1-1032,GM,948,pink,1,1,0.856,0.729,2,Yes,Yes,
BG,7/9/20,C1-1032,GM,948,pink,1,2,0.782,0.59,2,Yes,Yes,
BG,7/21/20,C1-1502,GM,948,pink,2,1,0.691,0.592,1,Yes,Yes,
BG,7/28/20,C1-1776,GM,948,pink,2,1,0.843,0.631,1,Yes,Yes,
BG,7/21/20,C1-1503,GM,948,orange,1,1,0.604,0.463,1,Yes,Yes,
BG,7/28/20,C1-1777,GM,948,orange,1,1,0.645,0.59,1,Yes,Yes,
BG,7/2/20,C2-0178,GM,966,pink,1,1,0.964,0.895,1,Yes,Yes,
BG,7/7/20,C2-0236,GM,966,pink,1,1,0.968,0.855,1,Yes,Yes,
BG,7/9/20,C1-1033,GM,966,pink,1,1,1.024,0.749,1,Yes,Yes,
BG,7/15/20,C2-0359,GM,966,pink,1,1,0.9,0.747,2,Yes,Yes,
BG,7/15/20,C2-0359,GM,966,pink,1,2,0.314,0.273,2,Yes,Yes,
BG,7/21/20,C1-1504,GM,966,pink,1,1,0.942,0.747,4,Yes,Yes,
BG,7/21/20,C1-1504,GM,966,pink,1,2,0.376,0.288,4,Yes,Yes,
BG,7/21/20,C1-1504,GM,966,pink,1,3,0.521,0.358,4,Yes,Yes,
BG,7/21/20,C1-1504,GM,966,pink,1,4,0.668,0.522,4,Yes,Yes,
BG,7/28/20,C2-0616,GM,966,pink,1,1,0.922,0.795,9,Yes,Yes,
BG,7/28/20,C2-0616,GM,966,pink,1,2,0.35,0.262,9,Yes,Yes,
BG,7/28/20,C2-0616,GM,966,pink,1,3,0.617,0.414,9,Yes,Yes,
BG,7/28/20,C2-0616,GM,966,pink,1,4,0.679,0.567,9,Yes,Yes,
BG,7/21/20,C1-1505,GM,966,orange,1,1,0.894,0.671,1,Yes,Yes,
BG,7/28/20,C2-0617,GM,966,orange,1,1,1.008,0.73,1,Yes,Yes,
BG,7/21/20,C1-1506,GM,966,green,1,1,0.396,0.359,1,Yes,Yes,
BG,7/28/20,C2-0618,GM,966,green,1,1,0.602,0.493,1,Yes,Yes,
BG,7/7/20,C2-0242,GM,967,pink,1,1,0.606,0.516,1,Yes,Yes,
BG,7/9/20,C1-1035,GM,967,pink,1,1,0.955,0.807,2,Yes,Yes,
BG,7/9/20,C1-1035,GM,967,pink,1,2,0.233,0.163,2,Yes,Yes,
BG,7/21/20,C2-0500,GM,967,pink,2,1,0.624,0.501,1,Yes,Yes,
BG,7/28/20,C1-1775,GM,967,pink,2,1,1.081,0.812,1,Yes,Yes,
BG,7/7/20,C2-0241,GM,968,pink,1,1,0.985,0.609,4,Yes,Yes,
BG,7/7/20,C2-0241,GM,968,pink,1,2,0.426,0.325,4,Yes,Yes,
JJ,7/28/20,C1-1769,GM,298,orange,2,1,0.675,0.391,8,Yes,Yes,
JJ,7/28/20,C1-1769,GM,298,orange,2,2,0.716,0.355,8,Yes,Yes,
JJ,7/28/20,C1-1769,GM,298,orange,2,3,0.44,0.325,8,Yes,Yes,
JJ,7/28/20,C1-1769,GM,298,orange,2,4,0.403,0.309,8,Yes,Yes,
JJ,7/28/20,C1-1769,GM,298,orange,2,5,0.243,0.225,8,Yes,Yes,
JJ,7/28/20,C1-1769,GM,298,orange,2,6,0.332,0.282,8,Yes,Yes,
JJ,7/28/20,C1-1769,GM,298,orange,2,7,0.228,0.206,8,Yes,Yes,
JJ,7/28/20,C1-1769,GM,298,orange,2,8,0.138,0.092,8,Yes,Yes,
JJ,7/9/20,C2-0291,GM,298,green,1,1,0.45,0.416,2,Yes,Yes,
JJ,7/15/20,C1-1227,GM,298,green,1,1,0.465,0.402,3,Yes,Yes,
JJ,7/15/20,C1-1227,GM,298,green,1,2,0.451,0.325,3,Yes,Yes,
JJ,7/21/20,C1-1517,GM,298,green,2,1,1.089,0.834,10,Yes,Yes,
JJ,7/21/20,C1-1517,GM,298,green,2,2,0.514,0.505,10,Yes,Yes,
JJ,7/21/20,C1-1517,GM,298,green,2,3,0.462,0.455,10,Yes,Yes,
JJ,7/21/20,C1-1517,GM,298,green,2,4,0.232,0.181,10,Yes,Yes,
JJ,7/21/20,C1-1517,GM,298,green,2,5,0.631,0.596,10,Yes,Yes,
JJ,7/21/20,C1-1517,GM,298,green,2,6,0.533,0.462,10,Yes,Yes,
JJ,7/21/20,C1-1517,GM,298,green,2,7,0.112,0.07,10,Yes,Yes,
JJ,7/21/20,C1-1517,GM,298,green,2,8,0.259,0.21,10,Yes,Yes,
BG,7/9/20,C1-1036,GM,968,pink,1,1,0.998,0.586,4,Yes,Yes,
BG,7/9/20,C1-1036,GM,968,pink,1,2,0.586,0.34,4,Yes,Yes,
BG,7/15/20,C2-0360,GM,968,pink,1,1,0.774,0.442,4,Yes,Yes,
BG,7/15/20,C2-0360,GM,968,pink,1,2,0.328,0.271,4,Yes,Yes,
BG,7/21/20,C2-0497,GM,968,pink,1,1,0.528,0.304,4,Yes,Yes,
BG,7/21/20,C2-0497,GM,968,pink,1,2,0.25,0.164,4,Yes,Yes,
BG,7/15/20,C2-0357,GM,994,pink,1,1,0.609,0.383,1,Yes,Yes,
BG,7/28/20,C2-0614,GM,994,pink,1,1,0.648,0.401,2,Yes,Yes,
BG,7/28/20,C2-0614,GM,994,pink,1,2,0.37,0.277,2,Yes,Yes,
BG,7/15/20,C2-0358,GM,994,orange,1,1,0.788,0.635,15,Yes,Yes,
BG,7/15/20,C2-0358,GM,994,orange,1,2,0.548,0.387,15,Yes,Yes,
BG,7/15/20,C2-0358,GM,994,orange,1,3,0.377,0.254,15,Yes,Yes,
BG,7/15/20,C2-0358,GM,994,orange,1,4,0.358,0.245,15,Yes,Yes,
BG,7/15/20,C2-0358,GM,994,orange,1,5,0.359,0.261,15,Yes,Yes,
BG,7/15/20,C2-0358,GM,994,orange,1,6,0.293,0.203,15,Yes,Yes,
BG,7/15/20,C2-0358,GM,994,orange,1,7,0.274,0.209,15,Yes,Yes,
BG,7/21/20,C1-1499,GM,994,orange,1,1,0.606,0.427,17,Yes,Yes,
BG,7/21/20,C1-1499,GM,994,orange,1,2,0.353,0.315,17,Yes,Yes,
BG,7/21/20,C1-1499,GM,994,orange,1,3,,,17,Yes,Yes,Merged with other pustules
BG,7/21/20,C1-1499,GM,994,orange,1,4,0.546,0.369,17,Yes,Yes,
BG,7/21/20,C1-1499,GM,994,orange,1,5,0.337,0.296,17,Yes,Yes,
BG,7/21/20,C1-1499,GM,994,orange,1,6,0.394,0.257,17,Yes,Yes,
BG,7/21/20,C1-1499,GM,994,orange,1,7,0.356,0.33,17,Yes,Yes,
BG,7/21/20,C1-1499,GM,994,orange,1,8,0.358,0.314,17,Yes,Yes,
BG,7/21/20,C1-1499,GM,994,orange,1,9,0.425,0.236,17,Yes,Yes,
BG,7/21/20,C1-1499,GM,994,orange,1,10,0.359,0.188,17,Yes,Yes,
BG,7/28/20,C2-0615,GM,994,orange,1,1,0.433,0.324,8,Yes,Yes,
BG,7/28/20,C2-0615,GM,994,orange,1,2,,,8,Yes,Yes,"Turned brown, disappeared"
BG,7/28/20,C2-0615,GM,994,orange,1,4,0.326,0.241,8,Yes,Yes,
BG,7/28/20,C2-0615,GM,994,orange,1,5,0.219,0.138,8,Yes,Yes,
BG,7/28/20,C2-0615,GM,994,orange,1,6,0.253,0.155,8,Yes,Yes,
BG,7/28/20,C2-0615,GM,994,orange,1,7,0.184,0.177,8,Yes,Yes,
BG,7/28/20,C2-0615,GM,994,orange,1,8,0.201,0.14,8,Yes,Yes,
BG,7/28/20,C2-0615,GM,994,orange,1,9,,,8,Yes,Yes,"Turned brown, disappeared"
BG,7/28/20,C2-0615,GM,994,orange,1,10,0.417,0.196,8,Yes,Yes,
BG,7/15/20,C2-0355,GM,995,pink,1,1,0.789,0.675,1,Yes,Yes,
BG,7/21/20,C1-1497,GM,995,pink,1,1,1.034,0.792,2,Yes,Yes,
BG,7/21/20,C1-1497,GM,995,pink,1,2,0.325,0.269,2,Yes,Yes,
BG,7/28/20,C2-0612,GM,995,pink,1,1,1.112,0.883,3,Yes,Yes,
BG,7/28/20,C2-0612,GM,995,pink,1,2,0.534,0.499,3,Yes,Yes,
BG,7/15/20,C2-0361,GM,996,pink,1,1,0.476,0.313,4,Yes,Yes,
BG,7/15/20,C2-0361,GM,996,pink,1,2,0.851,0.64,4,Yes,Yes,
BG,7/15/20,C2-0361,GM,996,pink,1,3,0.565,0.347,4,Yes,Yes,
BG,7/15/20,C2-0361,GM,996,pink,1,4,0.244,0.155,4,Yes,Yes,
BG,7/21/20,C2-0498,GM,996,pink,1,1,,,4,Yes,Yes,Merged with 2
BG,7/21/20,C2-0498,GM,996,pink,1,2,,,4,Yes,Yes,Merged with 1
BG,7/21/20,C2-0498,GM,996,pink,1,3,0.606,0.285,4,Yes,Yes,
BG,7/21/20,C2-0498,GM,996,pink,1,4,0.448,0.278,4,Yes,Yes,
BG,7/28/20,C1-1773,GM,996,pink,1,3,0.563,0.355,5,Yes,Yes,
BG,7/28/20,C1-1773,GM,996,pink,1,4,0.36,0.215,5,Yes,Yes,
BG,7/15/20,C2-0362,GM,996,orange,1,1,0.451,0.323,1,Yes,Yes,
BG,7/21/20,C2-0499,GM,996,orange,1,1,0.539,0.467,1,Yes,Yes,
BG,7/21/20,C2-0499,GM,996,orange,1,2,0.173,0.166,2,Yes,Yes,
BG,7/28/20,C1-1774,GM,996,orange,1,1,0.507,0.401,2,Yes,Yes,
BG,7/28/20,C1-1774,GM,996,orange,1,2,0.312,0.259,2,Yes,Yes,
BG,7/21/20,C2-0476,HM,601,pink,1,1,0.447,0.396,1,Yes,Yes,
BG,7/28/20,C1-1752,HM,601,pink,1,1,0.616,0.362,1,Yes,Yes,
BG,7/21/20,C2-0477,HM,601,orange,1,1,0.574,0.375,1,Yes,Yes,
BG,7/21/20,C2-0478,HM,601,green,1,1,0.433,0.312,3,Yes,Yes,
BG,7/21/20,C2-0478,HM,601,green,1,2,0.348,0.307,3,Yes,Yes,
BG,7/21/20,C2-0478,HM,601,green,1,3,0.195,0.181,3,Yes,Yes,
BG,7/28/20,C1-1751,HM,601,green,1,1,0.572,0.475,3,Yes,Yes,
BG,7/28/20,C1-1751,HM,601,green,1,2,0.532,0.418,3,Yes,Yes,
BG,7/28/20,C1-1751,HM,601,green,1,3,0.372,0.273,3,Yes,Yes,
BG,7/21/20,C1-1489,HM,603,pink,1,1,0.699,0.528,2,Yes,Yes,
BG,7/21/20,C1-1489,HM,603,pink,1,2,0.531,0.392,2,Yes,Yes,
JJ,7/28/20,C1-1770,GM,298,green,2,1,0.978,0.781,13,Yes,Yes,
JJ,7/28/20,C1-1770,GM,298,green,2,3,0.567,0.391,13,Yes,Yes,
JJ,7/28/20,C1-1770,GM,298,green,2,4,0.47,0.405,13,Yes,Yes,
JJ,7/28/20,C1-1770,GM,298,green,2,5,0.577,0.544,13,Yes,Yes,
JJ,7/28/20,C1-1770,GM,298,green,2,6,0.643,0.622,13,Yes,Yes,
JJ,7/28/20,C1-1770,GM,298,green,2,9,0.353,0.317,13,Yes,Yes,
JJ,7/21/20,C2-0469,HM,604,pink,1,1,0.619,0.537,1,Yes,Yes,
JJ,7/28/20,C2-0604,HM,604,pink,1,1,0.74,0.656,4,Yes,Yes,
JJ,7/28/20,C2-0604,HM,604,pink,1,2,0.312,0.242,4,Yes,Yes,
JJ,7/21/20,C2-0470,HM,604,orange,1,1,0.503,0.393,1,Yes,Yes,
JJ,7/28/20,C2-0605,HM,604,orange,1,1,0.83,0.647,1,Yes,Yes,
JJ,6/25/20,C1-0678,HM,915,pink,1,1,0.309,0.299,3,Yes,Yes,
JJ,6/25/20,C1-0678,HM,915,pink,1,2,0.504,0.47,3,Yes,Yes,
JJ,6/25/20,C1-0678,HM,915,pink,1,3,0.372,0.253,3,Yes,Yes,
JJ,7/2/20,C2-0183,HM,915,pink,2,1,0.91,0.534,13,Yes,Yes,
JJ,7/2/20,C2-0183,HM,915,pink,2,2,0.462,0.365,13,Yes,Yes,
JJ,7/2/20,C2-0183,HM,915,pink,2,3,0.552,0.481,13,Yes,Yes,
JJ,7/2/20,C2-0183,HM,915,pink,2,4,0.607,0.459,13,Yes,Yes,
JJ,7/2/20,C2-0183,HM,915,pink,2,5,0.498,0.384,13,Yes,Yes,
JJ,7/2/20,C2-0183,HM,915,pink,2,6,0.542,0.444,13,Yes,Yes,
JJ,7/2/20,C2-0183,HM,915,pink,2,7,0.722,0.453,13,Yes,Yes,
JJ,7/2/20,C2-0183,HM,915,pink,2,8,0.746,0.566,13,Yes,Yes,
JJ,7/2/20,C2-0183,HM,915,pink,2,9,0.159,0.144,13,Yes,Yes,
JJ,7/2/20,C2-0183,HM,915,pink,2,10,0.859,0.533,13,Yes,Yes,
JJ,7/2/20,C2-0183,HM,915,pink,2,12,0.312,0.261,13,Yes,Yes,
JJ,7/9/20,C2-0243,HM,915,pink,2,1,0.984,0.664,14,Yes,Yes,
JJ,7/9/20,C2-0243,HM,915,pink,2,2,0.604,0.423,14,Yes,Yes,
JJ,7/9/20,C2-0243,HM,915,pink,2,5,0.588,0.469,14,Yes,Yes,
JJ,7/9/20,C2-0243,HM,915,pink,2,6,0.613,0.587,14,Yes,Yes,
JJ,7/9/20,C2-0243,HM,915,pink,2,7,0.748,0.496,14,Yes,Yes,
JJ,7/9/20,C2-0243,HM,915,pink,2,8,0.782,0.583,14,Yes,Yes,
JJ,7/9/20,C2-0243,HM,915,pink,2,10,1.049,0.524,14,Yes,Yes,
JJ,7/9/20,C2-0243,HM,915,pink,2,12,0.418,0.355,14,Yes,Yes,
JJ,7/9/20,C2-0243,HM,915,pink,2,13,0.257,0.111,14,Yes,Yes,
BG,7/21/20,C1-1490,HM,603,orange,1,1,0.448,0.401,2,Yes,Yes,
BG,7/21/20,C1-1490,HM,603,orange,1,2,0.477,0.353,2,Yes,Yes,
BG,7/28/20,C1-1749,HM,603,orange,1,1,,,4,Yes,Yes,Covered in pic
BG,7/28/20,C1-1749,HM,603,orange,1,2,0.864,0.542,4,Yes,Yes,
BG,7/21/20,C1-1491,HM,603,green,1,1,0.529,0.438,1,Yes,Yes,
BG,6/25/20,C1-0680,HM,927,pink,1,1,0.325,0.249,1,Yes,Yes,
BG,7/2/20,C2-0180,HM,927,pink,1,1,0.369,0.271,2,Yes,Yes,
BG,7/2/20,C2-0181,HM,927,pink,2,1,0.547,0.318,6,Yes,Yes,
BG,7/2/20,C2-0181,HM,927,pink,2,2,0.696,0.378,6,Yes,Yes,
BG,7/2/20,C2-0181,HM,927,pink,2,3,0.785,0.586,6,Yes,Yes,
BG,7/2/20,C2-0181,HM,927,pink,2,4,0.63,0.475,6,Yes,Yes,
BG,7/2/20,C2-0181,HM,927,pink,2,5,0.497,0.389,6,Yes,Yes,
BG,7/2/20,C2-0181,HM,927,pink,2,6,0.522,0.424,6,Yes,Yes,
BG,7/7/20,C1-0987,HM,927,pink,2,1,0.713,0.36,7,Yes,Yes,
BG,7/7/20,C1-0987,HM,927,pink,2,2,0.709,0.45,7,Yes,Yes,
BG,7/7/20,C1-0987,HM,927,pink,2,3,0.654,0.54,7,Yes,Yes,
BG,7/7/20,C1-0987,HM,927,pink,2,4,0.682,0.402,7,Yes,Yes,
BG,7/7/20,C1-0987,HM,927,pink,2,5,0.469,0.397,7,Yes,Yes,
BG,7/7/20,C1-0987,HM,927,pink,2,6,0.708,0.425,7,Yes,Yes,
BG,7/7/20,C1-0987,HM,927,pink,2,7,0.354,0.245,7,Yes,Yes,
BG,7/9/20,C1-1045,HM,927,pink,2,1,,,11,Yes,Yes,Part of leaf not visible
BG,7/9/20,C1-1045,HM,927,pink,2,2,,,11,Yes,Yes,Part of leaf not visible
BG,7/9/20,C1-1045,HM,927,pink,2,3,,,11,Yes,Yes,Part of leaf not visible
BG,7/9/20,C1-1045,HM,927,pink,2,4,0.446,0.415,11,Yes,Yes,
BG,7/9/20,C1-1045,HM,927,pink,2,5,0.46,0.37,11,Yes,Yes,
BG,7/9/20,C1-1045,HM,927,pink,2,6,0.582,0.449,11,Yes,Yes,
BG,7/9/20,C1-1045,HM,927,pink,2,7,0.55,0.411,11,Yes,Yes,
