"","Site","year","tag","coin","X","Y","x","y","date","status","final.status","num.infl","num.H.infl","num.D.infl","height.in","height.cm","notes"
"1047","CC",2020,"27","",4,2,0.5,0.2,"6/15/2020","H","H",13,13,0,NA,"48",""
"1048","CC",2020,"28","",5,2,0.25,0,"6/15/2020","H","H",18,18,0,NA,"35",""
"1049","CC",2020,"29","",5,2,0.75,0.32,"6/15/2020","H","H",26,26,0,NA,"38",""
"1050","CC",2020,"31","",5,2,0.95,0.2,"6/15/2020","H","H",6,6,0,NA,"4",""
"1051","CC",2020,"32","",5,2,0.53,0,"6/15/2020","H","D",21,21,0,NA,"35",""
"1052","CC",2020,"33","",4,3,0.7,0.45,"6/15/2020","H","H",22,22,0,NA,"48",""
"1053","CC",2020,"34","",4,3,0.85,0.55,"6/15/2020","H","H",7,7,0,NA,"38",""
"1054","CC",2020,"35","",NA,NA,NA,NA,"6/15/2020","L","L",NA,NA,NA,NA,"","missing"
"1055","CC",2020,"36","",5,3,0.2,0.32,"6/15/2020","D","D",6,5,1,NA,"50",""
"1056","CC",2020,"37","",5,3,0.35,0.3,"6/15/2020","H","H",8,8,0,NA,"18",""
"1057","CC",2020,"38","",5,3,0.3,0.42,"6/15/2020","H","D",13,13,0,NA,"32",""
"1058","CC",2020,"39","",5,3,0.5,0.5,"6/15/2020","X","X",NA,NA,NA,NA,"",""
"1059","CC",2020,"40","",5,3,0.85,0.4,"6/15/2020","H","H",20,20,0,NA,"5",""
"1060","CC",2020,"41","",5,3,0.95,0.5,"6/15/2020","H","H",3,3,0,NA,"35",""
"1061","CC",2020,"42","",5,3,1,0.6,"6/15/2020","H","D",10,10,0,NA,"28",""
"1062","CC",2020,"43","",5,3,0.73,0.82,"6/15/2020","H","H",55,55,0,NA,"46",""
"1063","CC",2020,"44","",5,3,0.75,0.8,"6/15/2020","H","H",14,14,0,NA,"28",""
"1064","CC",2020,"45","",5,3,0.76,0.85,"6/15/2020","H","H",1,1,0,NA,"4",""
"1065","CC",2020,"46","",5,3,0.8,0.75,"6/15/2020","H","H",63,63,0,NA,"45",""
"1066","CC",2020,"47","",5,4,0.75,0,"6/15/2020","H","H",61,61,0,NA,"55",""
"1067","CC",2020,"48","",5,4,0.85,0.4,"6/15/2020","H","H",29,29,0,NA,"21",""
"1068","CC",2020,"49","",5,4,1,0.3,"6/15/2020","H","H",25,25,0,NA,"42",""
"1069","CC",2020,"50","",5,3,0.4,1,"6/15/2020","H","H",6,6,0,NA,"5",""
"1070","CC",2020,"51","",5,3,0.35,0.75,"6/15/2020","H","H",1,1,0,NA,"1",""
"1071","CC",2020,"52","",5,3,0.7,0.52,"6/15/2020","H","L",4,4,0,NA,"6","found loose tag 7/20/2020"
"1072","CC",2020,"53","",5,3,0.23,0.35,"6/15/2020","H","D",9,9,0,NA,"16",""
"1073","CC",2020,"54","",5,3,0.35,0.35,"6/15/2020","H","D",4,4,0,NA,"14",""
"1074","CC",2020,"55","",5,2,NA,NA,"6/15/2020","X","X",NA,NA,NA,NA,"","pulled tag"
"1075","CC",2020,"56","",5,2,NA,NA,"6/15/2020","X","X",NA,NA,NA,NA,"","pulled tag"
"1076","CC",2020,"57","",3,4,0.5,0.05,"6/15/2020","H","H",3,3,0,NA,"39",""
"1077","CC",2020,"58","",4,4,0.35,0.9,"6/15/2020","H","H",5,5,0,NA,"37",""
"1078","CC",2020,"59","",4,4,0.45,1,"6/15/2020","H","H",9,9,0,NA,"27",""
"1079","CC",2020,"60","",4,4,0.4,0.9,"6/15/2020","H","H",11,11,0,NA,"44",""
"1080","CC",2020,"61","",4,5,0.05,0.02,"6/15/2020","H","H",8,8,0,NA,"46",""
"1081","CC",2020,"62","",4,5,0.72,0.02,"6/15/2020","H","D",29,29,0,NA,"37",""
"1082","CC",2020,"63","",4,4,0.85,1,"6/15/2020","H","H",12,12,0,NA,"28",""
"1083","CC",2020,"64","",4,4,0.6,0.9,"6/15/2020","H","H",8,8,0,NA,"9",""
"1084","CC",2020,"65","",4,4,0.95,1,"6/15/2020","H","D",23,23,0,NA,"38",""
"1085","CC",2020,"66","",4,4,NA,NA,"6/15/2020","L","L",NA,NA,NA,NA,"",""
"1086","CC",2020,"67","",4,4,0.55,0.8,"6/15/2020","H","H",9,9,0,NA,"34",""
"1087","CC",2020,"68","",4,5,0.9,0.01,"6/15/2020","H","D",28,28,0,NA,"41",""
"1088","CC",2020,"69","",5,4,0.15,1,"6/15/2020","H","H",14,14,0,NA,"34",""
"1089","CC",2020,"70","",5,4,0.9,1,"6/15/2020","H","H",32,32,0,NA,"28",""
"1090","CC",2020,"71","",5,4,0.65,0.65,"6/15/2020","H","D",13,13,0,NA,"33",""
"1091","CC",2020,"72","",5,4,0.3,0.6,"6/15/2020","H","H",1,1,0,NA,"4",""
"1092","CC",2020,"73","",4,5,0.65,1,"6/15/2020","H","H",12,12,0,NA,"26",""
"1093","CC",2020,"74","",5,5,0.1,0.9,"6/15/2020","H","H",27,27,0,NA,"39",""
"1094","CC",2020,"75","",5,9,0.86,1,"6/15/2020","H","H",3,3,0,NA,"13",""
"1095","CC",2020,"76","",6,16,0.8,0.38,"6/15/2020","X","X",NA,NA,NA,NA,"",""
"1096","CC",2020,"77","",6,17,0.7,0.85,"6/15/2020","H","H",1,1,0,NA,"3",""
"1097","CC",2020,"78","",9,18,NA,NA,"6/15/2020","X","X",NA,NA,NA,NA,"",""
"1098","CC",2020,"79","",6,18,NA,NA,"6/15/2020","L","L",NA,NA,NA,NA,"",""
"1099","CC",2020,"241","",7,18,0.25,0.77,"6/15/2020","H","H",15,15,0,NA,"34",""
"1100","CC",2020,"273","",4,16,0.9,0.25,"6/15/2020","H","H",26,26,0,NA,"24",""
"1101","CC",2020,"274","",9,18,0.95,0.1,"6/15/2020","H","H",4,4,0,NA,"4","new tag # 452"
"1102","CC",2020,"275","",6,18,0.95,0.05,"6/15/2020","H","H",4,4,0,NA,"32",""
"1103","CC",2020,"276","",9,18,NA,NA,"6/15/2020","X","X",NA,NA,NA,NA,"",""
"1104","CC",2020,"277","",7,19,0.75,0.3,"6/15/2020","H","D",40,40,0,NA,"52",""
"1105","CC",2020,"278","",8,18,0.05,0.35,"6/15/2020","H","H",20,20,0,NA,"49",""
"1106","CC",2020,"282","",6,16,0.42,0.17,"6/15/2020","H","D",19,19,0,NA,"45",""
"1107","CC",2020,"294","",9,8,0.1,0.05,"6/15/2020","H","H",26,26,0,NA,"41",""
"1108","CC",2020,"308","",3,18,0.15,0.82,"6/15/2020","X","X",NA,NA,NA,NA,"",""
"1109","CC",2020,"310","",5,18,0.76,0.3,"6/15/2020","X","X",NA,NA,NA,NA,"",""
"1110","CC",2020,"334","",5,18,0.95,0.55,"6/15/2020","H","H",14,NA,0,NA,"40",""
"1111","CC",2020,"335","",3,16,0.8,0.8,"6/15/2020","H","H",30,30,0,NA,"45",""
"1112","CC",2020,"336","",2,19,0.65,1,"6/15/2020","H","H",8,8,0,NA,"47",""
"1113","CC",2020,"344","",7,18,0.1,0.7,"6/15/2020","X","X",NA,NA,NA,NA,"",""
"1114","CC",2020,"350","",9,17,0.45,0.2,"6/15/2020","X","X",NA,NA,NA,NA,"",""
"1115","CC",2020,"351","",9,17,0.2,0.4,"6/15/2020","H","H",4,4,0,NA,"27",""
"1116","CC",2020,"352","",8,18,0.3,0.55,"6/15/2020","H","H",5,5,0,NA,"9",""
"1117","CC",2020,"357","",3,17,0.55,0.4,"6/15/2020","H","H",15,15,0,NA,"33",""
"1118","CC",2020,"359","",2,18,0.75,0.75,"6/15/2020","H","H",9,9,0,NA,"42",""
"1119","CC",2020,"360","",8,18,0.55,0.1,"6/15/2020","H","H",49,49,0,NA,"56","new tag # 451"
"1120","CC",2020,"361","",5,14,0.55,0.4,"6/15/2020","H","H",3,3,0,NA,"14",""
"1121","CC",2020,"362","",2,17,0.15,0.35,"6/15/2020","H","H",3,3,0,NA,"28",""
"1122","CC",2020,"363","",5,13,0.7,0.65,"6/15/2020","H","H",49,49,0,NA,"43",""
"1123","CC",2020,"364","",2,16,0.25,0.05,"6/15/2020","H","H",11,11,0,NA,"47",""
"1124","CC",2020,"366","",6,6,0.85,1,"6/15/2020","X","X",NA,NA,NA,NA,"","tag pulled 7/20"
"1125","CC",2020,"367","",7,8,0.4,0.1,"6/15/2020","H","D",15,15,0,NA,"39",""
"1126","CC",2020,"368","",6,7,0.85,0.25,"6/15/2020","H","H",30,30,0,NA,"40",""
"1127","CC",2020,"371","",7,18,0.4,0.2,"6/15/2020","X","X",NA,NA,NA,NA,"",""
"1128","CC",2020,"372","",4,18,0.32,0.31,"6/15/2020","X","X",NA,NA,NA,NA,"",""
"1129","CC",2020,"436","",7,0,0.1,0.3,"6/15/2020","X","X",NA,NA,NA,NA,"",""
"1130","CC",2020,"437","",6,0,0.9,0.85,"6/15/2020","H","H",29,29,0,NA,"27",""
"1131","CC",2020,"438","",7,1,0.1,0.2,"6/15/2020","H","H",56,56,0,NA,"39",""
"1132","CC",2020,"439","",6,1,0.65,0.7,"6/15/2020","H","H",28,28,0,NA,"45",""
"1133","CC",2020,"440","",6,1,0.56,0.75,"6/15/2020","H","H",22,22,0,NA,"32",""
"1134","CC",2020,"941","",3,5,0.91,0.24,"6/29/20","H","H",7,7,0,NA,"40","new healthy focal plant"
"1135","CC",2020,"441","",6,1,0.25,0.4,"6/15/2020","H","H",13,13,0,NA,"34",""
"1136","CC",2020,"442","",6,2,0.55,0,"6/15/2020","H","H",15,15,0,NA,"4","looks weird - many seedlings"
"1137","CC",2020,"443","",6,2,0.65,0.1,"6/15/2020","X","X",NA,NA,NA,NA,"",""
"1138","CC",2020,"444","",6,2,0.8,0.05,"6/15/2020","H","H",10,10,0,NA,"4",""
"1139","CC",2020,"451","",8,18,0.55,0.1,"6/15/2020","H","D",49,49,0,NA,"56","old tag # 360"
"1140","CC",2020,"452","",9,18,0.95,0.1,"6/15/2020","H","H",4,4,0,NA,"4","old tag # 274"
"1141","CC",2020,"491","",9,0,0.85,0.65,"6/15/2020","H","H",13,13,0,NA,"10",""
"1142","CC",2020,"492","",9,0,0.7,0.25,"6/15/2020","H","H",5,5,0,NA,"28",""
"1143","CC",2020,"493","",9,1,0.65,0.05,"6/15/2020","X","X",NA,NA,NA,NA,"",""
"1144","CC",2020,"494","",8,0,1,0.1,"6/15/2020","H","H",12,12,0,NA,"12",""
"1145","CC",2020,"495","",8,0,0.95,0.15,"6/15/2020","H","D",14,14,0,NA,"34",""
"1146","CC",2020,"796","",1,14,0.26,0.66,"7/20/2020","H","H",12,12,0,NA,"51",""
"1147","CC",2020,"797","",9,11,0.17,0.12,"7/20/2020","H","H",13,13,0,NA,"46.5",""
"1148","CC",2020,"798","",9,10,0.27,0.88,"7/20/2020","H","H",11,11,0,NA,"49.5",""
"1149","CC",2020,"800","",7,15,0.88,0.13,"7/20/2020","D","D",34,31,3,NA,"77","new D focal"
"1150","CC",2020,"908","",8,15,0.75,0.8,"6/22/2020","H","D",40,40,0,NA,"71","location inferred from plant locations data and obs height"
"1151","CC",2020,"909","",7,14,NA,NA,"6/22/2020","H","H",6,6,0,NA,"6","small coords missing"
"1152","CC",2020,"910","",7,14,NA,NA,"6/22/2020","H","H",3,3,0,NA,"9","small coords missing"
"1153","CC",2020,"911","",8,14,0.98,0.34,"6/22/20","D","D",57,48,9,NA,"54",""
"1154","CC",2020,"912","",8,14,0.54,0.18,"6/22/20","D","H",1,0,1,NA,"7",""
"1155","CC",2020,"913","",8,14,0.1,0.51,"6/22/2020","D","D",2,1,1,NA,"6",""
"1156","CC",2020,"933","",6,19,0.79,0.66,"6/29/2020","D","D",1,0,1,NA,"11","new D focal plant"
"1157","CC",2020,"934","",8,14,1,0.25,"6/29/2020","D","D",39,30,9,NA,"55","new D focal plant"
"1158","CC",2020,"935","",8,14,0.35,0.15,"6/29/2020","D","D",20,12,8,NA,"55","new D focal plant"
"1159","CC",2020,"936","",6,9,0.02,0.74,"6/29/20","H","H",5,5,0,NA,"26","new healthy focal plant"
"1160","CC",2020,"937","",6,14,0.08,0.3,"6/29/20","H","H",2,2,0,NA,"7.5","new healthy focal plant"
"1161","CC",2020,"938","",3,5,0.55,0.85,"6/29/20","H","H",12,12,0,NA,"41","new healthy focal plant"
"1162","CC",2020,"939","",6,14,0.29,0.17,"6/29/20","H","H",1,1,0,NA,"8","new healthy focal plant"
"1163","CC",2020,"940","",6,14,0.38,0.17,"6/29/20","H","H",2,2,0,NA,"3","new healthy focal plant"
"1164","CC",2020,"942","",8,14,0.8,0.1,"6/29/2020","D","H",4,3,1,NA,"4","new D focal plant"
"1165","CC",2020,"943","",8,4,0.55,0.4,"6/29/2020","D","D",2,1,1,NA,"5","new D focal plant"
"1166","CC",2020,"944","",8,14,0.85,0.35,"6/29/2020","D","D",1,0,1,NA,"7","new D focal plant"
"1167","CC",2020,"945","",5,14,0.35,0.66,"6/29/20","H","D",4,4,0,NA,"45","new healthy focal plant"
"1168","CC",2020,"946","",5,19,0.2,0.59,"6/29/20","H","H",2,2,0,NA,"9","new healthy focal plant"
"1169","CC",2020,"984","",5,13,0.1,0.55,"7/13/20","D","D",7,6,1,NA,"59","new D focal plant"
"1170","CC",2020,"985","",4,15,0.7,0.05,"7/13/20","D","D",21,19,2,NA,"60","new D focal plant"
"1171","CC",2020,"986","",7,14,0.71,0.33,"7/13/20","D","D",2,1,1,NA,"11.5","new D focal plant"
"1172","CC",2020,"987","",3,15,0.32,0.32,"7/13/20","H","H",1,1,0,NA,"9.5","new H focal plant"
"1173","CC",2020,"988","",3,15,0.83,0.08,"7/13/20","H","H",17,17,0,NA,"52","new H focal plant"
"1174","CC",2020,"989","",3,15,0.86,0.27,"7/13/20","H","H",19,19,0,NA,"41","new H focal plant"
"1175","CC",2020,"990","",3,14,0.89,0.93,"7/13/20","H","H",6,6,0,NA,"40","new H focal plant"
"1176","CC",2020,"991","",3,16,0.75,0.25,"7/13/20","H","H",25,25,0,NA,"51.5","new H focal plant"
"1177","CC",2020,"992","",3,14,0.58,0.9,"7/13/20","H","H",5,5,0,NA,"10","new H focal plant"
"1178","CC",2020,"993","",3,15,0.5,0.15,"7/13/20","H","H",10,10,0,NA,"50","new H focal plant"
"1179","CCDO",2020,"81","",NA,NA,NA,NA,"6/22/20","L","L",NA,NA,NA,NA,"","pulled tag"
"1180","CCDO",2020,"82","",NA,NA,NA,NA,"6/22/20","L","L",NA,NA,NA,NA,"","pulled tag"
"1181","CCDO",2020,"83","",NA,NA,NA,NA,"6/22/20","D","D",2,1,1,NA,"15","pulled tag"
"1182","CCDO",2020,"84","",NA,NA,NA,NA,"6/22/20","X","X",NA,NA,NA,NA,"","pulled tag"
"1183","CCDO",2020,"210","",NA,NA,NA,NA,"6/22/20","X","X",NA,NA,NA,NA,"","pulled tag"
"1184","CCDO",2020,"211","",NA,NA,NA,NA,"6/22/20","X","X",NA,NA,NA,NA,"","pulled tag"
"1185","CCDO",2020,"212","",NA,NA,NA,NA,"6/22/20","H","H",15,15,0,NA,"30","pulled tag"
"1186","CCDO",2020,"213","",NA,NA,NA,NA,"6/22/20","H","H",6,6,0,NA,"33","pulled tag"
"1187","CCDO",2020,"214","",NA,NA,NA,NA,"6/22/20","H","H",31,31,0,NA,"49","pulled tag"
"1188","CCDO",2020,"216","",NA,NA,NA,NA,"6/22/20","L","L",NA,NA,NA,NA,"","pulled tag"
"1189","CCDO",2020,"217","",NA,NA,NA,NA,"6/22/20","X","X",NA,NA,NA,NA,"","pulled tag"
"1190","CCDO",2020,"279","",NA,NA,NA,NA,"6/22/20","H","H",9,9,0,NA,"40","pulled tag"
"1191","CCDO",2020,"280","",NA,NA,NA,NA,"6/22/20","D","D",6,1,5,NA,"29","pulled tag"
"1192","CCDO",2020,"281","",NA,NA,NA,NA,"6/22/20","H","H",4,4,0,NA,"0","pulled tag"
"1193","CCDO",2020,"282","",NA,NA,NA,NA,"6/22/20","X","X",NA,NA,NA,NA,"","pulled tag"
"1194","CCDO",2020,"283","",NA,NA,NA,NA,"6/22/20","H","H",30,30,0,NA,"63","pulled tag"
"1195","CCDO",2020,"284","",NA,NA,NA,NA,"6/22/20","X","X",NA,NA,NA,NA,"","pulled tag"
"1196","CCDO",2020,"285","",NA,NA,NA,NA,"6/22/20","H","H",24,24,0,NA,"37","pulled tag"
"1197","CCDO",2020,"286","",NA,NA,NA,NA,"6/22/20","H","H",4,4,0,NA,"26","pulled tag"
"1198","CCDO",2020,"287","",NA,NA,NA,NA,"6/22/20","H","H",11,11,0,NA,"40","pulled tag"
"1199","CCDO",2020,"288","",NA,NA,NA,NA,"6/22/20","L","L",NA,NA,NA,NA,"","pulled tag"
"1200","CCDO",2020,"296","",NA,NA,NA,NA,"6/22/20","H","H",44,44,0,NA,"51","pulled tag"
"1201","CCDO",2020,"325","",NA,NA,NA,NA,"6/22/20","X","X",NA,NA,NA,NA,"","pulled tag"
"1202","CCDO",2020,"330","",NA,NA,NA,NA,"6/22/20","H","H",13,13,0,NA,"60","pulled tag"
"1203","CCDO",2020,"331","",NA,NA,NA,NA,"6/22/20","H","H",12,12,0,NA,"46","pulled tag"
"1204","CCDO",2020,"339","",NA,NA,NA,NA,"6/22/20","H","H",30,30,0,NA,"38","pulled tag"
"1205","CCDO",2020,"343","",NA,NA,NA,NA,"6/22/20","H","H",7,7,0,NA,"8","pulled tag"
"1206","CCDO",2020,"345","",NA,NA,NA,NA,"6/22/20","H","H",32,32,0,NA,"6","pulled tag"
"1207","GM",2020,"218","",7,0,NA,NA,"6/16/2020","X","X",NA,NA,NA,NA,"","tag removed"
"1208","GM",2020,"219","",NA,NA,NA,NA,"6/16/2020","X","X",NA,NA,NA,NA,"","tag removed"
"1209","GM",2020,"220","",9,3,0.05,0.55,"6/16/2020","X","X",NA,NA,NA,NA,"",""
"1210","GM",2020,"221","",4,0,0.31,0.88,"6/16/2020","H","H",9,9,0,NA,"20",""
"1211","GM",2020,"222","",7,1,0.42,0.18,"6/16/2020","H","H",8,8,0,NA,"3",""
"1212","GM",2020,"225","",8,0,NA,NA,"6/16/2020","X","X",NA,NA,NA,NA,"","tag removed"
"1213","GM",2020,"226","",8,0,0.97,0.85,"6/16/2020","H","H",2,2,0,NA,"9",""
"1214","GM",2020,"227","",8,0,0.8,0.82,"6/16/2020","H","D",4,4,0,NA,"15.5",""
"1215","GM",2020,"228","",9,0,0.6,0.73,"6/16/2020","H","H",1,1,0,NA,"1",""
"1216","GM",2020,"229","",7,1,0.95,0.85,"6/16/2020","X","X",NA,NA,NA,NA,"",""
"1217","GM",2020,"230","",9,3,0.85,0.45,"6/16/2020","H","H",5,5,0,NA,"15",""
"1218","GM",2020,"231","",9,3,0.85,0.7,"6/16/2020","X","X",NA,NA,NA,NA,"",""
"1219","GM",2020,"232","",8,2,0.5,0.25,"6/16/2020","X","X",NA,NA,NA,NA,"",""
"1220","GM",2020,"233","",8,0,0.94,0.1,"6/16/2020","H","H",3,3,0,NA,"2",""
"1221","GM",2020,"234","",6,2,NA,NA,"6/16/2020","X","X",NA,NA,NA,NA,"","tag removed"
"1222","GM",2020,"235","",8,2,0.2,0.2,"6/16/2020","H","D",6,6,0,NA,"17",""
"1223","GM",2020,"236","",7,1,NA,NA,"6/16/2020","X","X",NA,NA,NA,NA,"","tag removed"
"1224","GM",2020,"237","",6,1,0.99,0.55,"6/16/2020","H","D",9,9,0,NA,"20",""
"1225","GM",2020,"238","",6,2,0.97,1,"6/16/2020","H","D",13,13,0,NA,"27",""
"1226","GM",2020,"239","",6,2,0.81,0.68,"6/16/2020","H","D",18,18,0,NA,"26",""
"1227","GM",2020,"240","",7,1,NA,NA,"6/16/2020","X","X",NA,NA,NA,NA,"","tag removed"
"1228","GM",2020,"241","",9,0,0.13,0.72,"6/16/2020","H","H",4,4,0,NA,"12.5",""
"1229","GM",2020,"242","",9,0,0.5,0.79,"6/16/2020","H","H",6,6,0,NA,"16",""
"1230","GM",2020,"244","",7,1,0.82,0.37,"6/16/2020","H","H",1,1,0,NA,"3",""
"1231","GM",2020,"245","",9,3,0.1,0.35,"6/16/2020","H","D",7,7,0,NA,"10",""
"1232","GM",2020,"246","",9,3,0.1,0.9,"6/16/2020","X","X",NA,NA,NA,NA,"","tag removed"
"1233","GM",2020,"247","",9,0,0.13,0.42,"6/16/2020","H","H",18,18,0,NA,"26",""
"1234","GM",2020,"248","",8,0,0.95,0.74,"6/16/2020","H","H",1,1,0,NA,"6",""
"1235","GM",2020,"249","",3,0,0.17,0.17,"6/16/2020","H","D",4,4,0,NA,"20",""
"1236","GM",2020,"250","",3,0,NA,NA,"6/16/2020","X","X",NA,NA,NA,NA,"","tag removed"
"1237","GM",2020,"251","",3,0,0.1,0.79,"6/16/2020","X","X",NA,NA,NA,NA,"","tag left"
"1238","GM",2020,"252","",7,0,NA,NA,"6/16/2020","X","X",NA,NA,NA,NA,"","tag removed"
"1239","GM",2020,"253","",7,0,0.39,0.87,"6/16/2020","H","H",7,7,0,NA,"2",""
"1240","GM",2020,"254","",7,1,NA,NA,"6/16/2020","X","X",NA,NA,NA,NA,"","tag removed"
"1241","GM",2020,"255","",7,0,NA,NA,"6/16/2020","X","X",NA,NA,NA,NA,"","tag removed"
"1242","GM",2020,"256","",7,0,0.46,1,"6/16/2020","H","H",3,3,0,NA,"5",""
"1243","GM",2020,"257","",7,0,0.9,0.91,"6/16/2020","H","H",3,3,0,NA,"8",""
"1244","GM",2020,"258","",9,0,NA,NA,"6/16/2020","X","X",NA,NA,NA,NA,"","lost but no plant"
"1245","GM",2020,"259","",9,0,NA,NA,"6/16/2020","X","X",NA,NA,NA,NA,"","tag pulled"
"1246","GM",2020,"260","",9,0,86,0.47,"6/16/2020","H","H",2,2,0,NA,"18",""
"1247","GM",2020,"261","",6,1,0.23,0.84,"6/16/2020","H","H",10,10,0,NA,"18","new tag # 454"
"1248","GM",2020,"262","",4,3,0.45,0.1,"6/16/2020","H","D",10,10,0,NA,"22",""
"1249","GM",2020,"263","",4,3,0.48,0.2,"6/16/2020","H","H",2,2,0,NA,"2",""
"1250","GM",2020,"264","",4,3,0.52,0.22,"6/16/2020","X","X",NA,NA,NA,NA,"","tag removed"
"1251","GM",2020,"265","",4,3,0.68,23,"6/16/2020","H","D",7,7,0,NA,"31",""
"1252","GM",2020,"266","",7,2,0.65,0.7,"6/16/2020","H","H",6,6,0,NA,"20",""
"1253","GM",2020,"267","",7,2,0.7,0.35,"6/16/2020","H","H",18,18,0,NA,"22",""
"1254","GM",2020,"268","",7,2,0.7,0.1,"6/16/2020","X","X",NA,NA,NA,NA,"",""
"1255","GM",2020,"269","",7,2,0.8,0.1,"6/16/2020","H","D",6,6,0,NA,"4",""
"1256","GM",2020,"270","",7,2,0.65,0.7,"6/16/2020","H","H",6,6,0,NA,"4",""
"1257","GM",2020,"271","",7,2,0.5,0.25,"6/16/2020","H","H",3,3,0,NA,"2",""
"1258","GM",2020,"289","",9,8,0.3,0.6,"6/16/2020","H","H",10,10,0,NA,"22",""
"1259","GM",2020,"290","",3,3,0.95,0.96,"6/16/2020","X","X",NA,NA,NA,NA,"","tag left"
"1260","GM",2020,"291","",4,4,0.55,0.7,"6/16/2020","X","X",NA,NA,NA,NA,"","tag left"
"1261","GM",2020,"292","",4,4,0.92,0.47,"6/16/2020","H","D",6,6,0,NA,"16",""
"1262","GM",2020,"293","",4,4,0.65,0.64,"6/16/2020","H","D",20,20,0,NA,"22",""
"1263","GM",2020,"295","",4,3,0.95,0.3,"6/16/2020","H","D",2,2,0,NA,"8",""
"1264","GM",2020,"297","",5,4,0.92,0.8,"6/16/2020","X","X",NA,NA,NA,NA,"","tag left"
"1265","GM",2020,"298","",5,4,0.77,0.96,"6/16/2020","H","D",4,4,0,NA,"19",""
"1266","GM",2020,"299","",5,4,NA,NA,"6/16/2020","X","X",NA,NA,NA,NA,"","tag removed"
"1267","GM",2020,"301","",4,4,0.28,0.3,"6/16/2020","H","D",25,25,0,NA,"35",""
"1268","GM",2020,"302","",6,8,0.3,0.45,"6/16/2020","D","D",2,0,2,NA,"9",""
"1269","GM",2020,"303","",7,9,0.3,0.6,"6/16/2020","X","X",NA,NA,NA,NA,"",""
"1270","GM",2020,"304","",4,3,0.56,0.62,"6/16/2020","X","X",NA,NA,NA,NA,"","tag left"
"1271","GM",2020,"305","",8,3,0.1,0.6,"6/16/2020","H","H",17,17,0,NA,"23",""
"1272","GM",2020,"306","",3,3,0.7,0.3,"6/16/2020","H","H",10,10,0,NA,"30",""
"1273","GM",2020,"307","",8,3,0.1,0.15,"6/16/2020","H","H",9,9,0,NA,"17",""
"1274","GM",2020,"309","",7,3,0.9,0.7,"6/16/2020","H","H",16,16,0,NA,"23",""
"1275","GM",2020,"311","",3,4,0.44,0.67,"6/16/2020","X","X",NA,NA,NA,NA,"","tag removed"
"1276","GM",2020,"312","",5,3,NA,NA,"6/16/2020","X","X",NA,NA,NA,NA,"","tag removed"
"1277","GM",2020,"313","",3,4,0.1,0.6,"6/16/2020","H","H",9,9,0,NA,"14",""
"1278","GM",2020,"314","",3,4,0.03,0.13,"6/16/2020","H","H",8,8,0,NA,"6",""
"1279","GM",2020,"315","",7,3,0.4,0.4,"6/16/2020","X","X",NA,NA,NA,NA,"",""
"1280","GM",2020,"316","",7,4,0.1,0.8,"6/16/2020","H","D",23,23,0,NA,"37",""
"1281","GM",2020,"317","",2,3,0.85,0.74,"6/16/2020","H","H",31,31,0,NA,"17",""
"1282","GM",2020,"318","",2,3,0.9,0.67,"6/16/2020","H","H",7,7,0,NA,"24",""
"1283","GM",2020,"319","",6,9,0.85,0.45,"6/16/2020","H","H",7,7,0,NA,"23",""
"1284","GM",2020,"320","",3,4,0.75,0.82,"6/16/2020","H","H",16,16,0,NA,"3",""
"1285","GM",2020,"321","",3,4,0.88,0.66,"6/16/2020","H","D",4,4,0,NA,"13",""
"1286","GM",2020,"322","",3,4,0.35,0.63,"6/16/2020","H","H",3,3,0,NA,"21",""
"1287","GM",2020,"323","",2,3,0.37,0.99,"6/16/2020","H","H",12,12,0,NA,"19",""
"1288","GM",2020,"324","",3,4,0.58,0.15,"6/16/2020","H","H",3,3,0,NA,"8",""
"1289","GM",2020,"337","",9,7,0.7,0.9,"6/16/2020","X","X",NA,NA,NA,NA,"",""
"1290","GM",2020,"338","",9,5,1,0.35,"6/16/2020","H","H",9,9,0,NA,"21",""
"1291","GM",2020,"353","",8,9,0.6,1,"6/16/2020","X","X",NA,NA,NA,NA,"",""
"1292","GM",2020,"354","",2,17,0.6,0.2,"6/16/2020","H","D",8,8,0,NA,"18",""
"1293","GM",2020,"356","",8,9,0.7,0.4,"6/16/2020","H","H",8,NA,0,NA,"13",""
"1294","GM",2020,"358","",NA,NA,NA,NA,"6/16/2020","L","L",NA,NA,NA,NA,"",""
"1295","GM",2020,"369","",5,6,0.3,0.35,"6/16/2020","H","D",3,3,0,NA,"17","hole in soil near root system"
"1296","GM",2020,"370","",2,6,0.05,0.3,"6/16/2020","H","H",2,2,0,NA,"21",""
"1297","GM",2020,"373","",6,5,0.13,0.5,"6/16/2020","H","D",23,23,0,NA,"33","new tag # 453"
"1298","GM",2020,"374","",2,5,NA,NA,"6/16/2020","X","X",NA,NA,NA,NA,"","tag removed"
"1299","GM",2020,"375","",5,7,0.5,1,"6/16/2020","X","X",NA,NA,NA,NA,"",""
"1300","GM",2020,"376","",5,8,0.4,0.6,"6/16/2020","H","D",5,5,0,NA,"17",""
"1301","GM",2020,"377","",6,7,0.45,0.3,"6/16/2020","H","X",5,5,0,NA,"3","dead, tag removed 7/21/2020"
"1302","GM",2020,"378","",NA,NA,NA,NA,"7/15/2020","H","H",12,12,0,NA,"36","already tagged, but cords missing"
