"Plot Title: Gothic Mountain"
"#","Date Time, GMT-06:00","Wetness, % (LGR S/N: 20871534, SEN S/N: 20851355)","Rain, mm (LGR S/N: 20871534, SEN S/N: 20864339)","Solar Radiation, W/m² (LGR S/N: 20871534, SEN S/N: 20870905)","Wind Speed, m/s (LGR S/N: 20871534, SEN S/N: 20871371)","Gust Speed, m/s (LGR S/N: 20871534, SEN S/N: 20871371)","Wind Direction, ø (LGR S/N: 20871534, SEN S/N: 20871371)","Water Content, m³/m³ (LGR S/N: 20871534, SEN S/N: 20871581)"
133,06/16/21 10:38:52 PM,0.00,0.00,0.6,0.67,1.67,318.7,0.2112
134,06/16/21 10:43:52 PM,0.00,0.00,0.6,0.67,1.34,313.1,0.2112
135,06/16/21 10:48:52 PM,0.00,0.00,0.6,0.33,1.34,317.3,0.2112
136,06/16/21 10:53:52 PM,0.00,0.00,0.6,0.33,1.34,321.5,0.2112
137,06/16/21 10:58:52 PM,0.00,0.00,0.6,0.00,0.67,321.5,0.2112
138,06/16/21 11:03:52 PM,0.00,0.00,0.6,0.33,1.00,321.5,0.2112
139,06/16/21 11:08:52 PM,0.00,0.00,0.6,0.33,1.34,322.9,0.2112
140,06/16/21 11:13:52 PM,0.00,0.00,0.6,0.00,0.67,315.9,0.2112
141,06/16/21 11:18:52 PM,0.00,0.00,0.6,0.67,1.67,311.7,0.2112
142,06/16/21 11:23:52 PM,0.00,0.00,0.6,0.00,0.67,12.6,0.2112
143,06/16/21 11:28:52 PM,0.00,0.00,0.6,0.33,1.00,1.4,0.2112
144,06/16/21 11:33:52 PM,0.00,0.00,0.6,0.67,2.34,290.6,0.2112
145,06/16/21 11:38:52 PM,0.00,0.00,0.6,0.33,1.34,328.5,0.2112
146,06/16/21 11:43:52 PM,0.00,0.00,0.6,0.33,1.00,335.5,0.2112
147,06/16/21 11:48:52 PM,0.00,0.00,0.6,0.33,1.67,341.2,0.2112
148,06/16/21 11:53:52 PM,0.00,0.00,0.6,0.33,1.34,318.7,0.2112
149,06/16/21 11:58:52 PM,0.00,0.00,0.6,0.33,2.00,320.1,0.2112
150,06/17/21 12:03:52 AM,0.00,0.00,0.6,0.33,1.34,318.7,0.2112
151,06/17/21 12:08:52 AM,0.00,0.00,0.6,0.33,1.34,318.7,0.2112
152,06/17/21 12:13:52 AM,0.00,0.00,0.6,0.33,1.67,297.6,0.2112
153,06/17/21 12:18:52 AM,0.00,0.00,0.6,0.67,1.34,320.1,0.2112
154,06/17/21 12:23:52 AM,0.00,0.00,0.6,0.33,1.34,299.0,0.2112
155,06/17/21 12:28:52 AM,0.00,0.00,0.6,0.00,0.67,311.7,0.2112
156,06/17/21 12:33:52 AM,0.00,0.00,0.6,0.00,0.67,311.7,0.2112
157,06/17/21 12:38:52 AM,0.00,0.00,0.6,0.33,1.34,314.5,0.2112
158,06/17/21 12:43:52 AM,0.00,0.00,0.6,0.33,1.00,299.0,0.2112
159,06/17/21 12:48:52 AM,0.00,0.00,0.6,0.00,0.67,314.5,0.2112
160,06/17/21 12:53:52 AM,0.00,0.00,0.6,0.33,1.67,313.1,0.2112
161,06/17/21 12:58:52 AM,0.00,0.00,0.6,0.33,1.00,294.8,0.2112
162,06/17/21 01:03:52 AM,0.00,0.00,0.6,0.33,1.00,313.1,0.2112
163,06/17/21 01:08:52 AM,0.00,0.00,0.6,0.00,0.67,314.5,0.2112
164,06/17/21 01:13:52 AM,0.00,0.00,0.6,0.00,0.00,314.5,0.2112
165,06/17/21 01:18:52 AM,0.00,0.00,0.6,0.00,0.00,314.5,0.2112
166,06/17/21 01:23:52 AM,0.00,0.00,0.6,0.00,0.67,314.5,0.2112
167,06/17/21 01:28:52 AM,0.00,0.00,0.6,0.00,0.67,314.5,0.2112
168,06/17/21 01:33:52 AM,0.00,0.00,0.6,0.33,1.00,315.9,0.2112
169,06/17/21 01:38:52 AM,0.00,0.00,0.6,0.00,0.00,314.5,0.2112
170,06/17/21 01:43:52 AM,0.00,0.00,0.6,0.00,0.67,314.5,0.2112
171,06/17/21 01:48:52 AM,0.00,0.00,0.6,0.33,1.00,314.5,0.2112
172,06/17/21 01:53:52 AM,0.00,0.00,0.6,0.00,0.67,315.9,0.2112
173,06/17/21 01:58:52 AM,0.00,0.00,0.6,0.00,1.00,317.3,0.2112
174,06/17/21 02:03:52 AM,0.00,0.00,0.6,0.33,1.34,321.5,0.2112
175,06/17/21 02:08:52 AM,0.00,0.00,0.6,0.67,1.00,322.9,0.2112
176,06/17/21 02:13:52 AM,0.00,0.00,0.6,0.67,1.00,322.9,0.2112
177,06/17/21 02:18:52 AM,0.00,0.00,0.6,0.67,1.00,322.9,0.2112
178,06/17/21 02:23:52 AM,0.00,0.00,0.6,0.67,1.34,324.3,0.2112
179,06/17/21 02:28:52 AM,0.00,0.00,0.6,0.33,1.00,325.7,0.2112
180,06/17/21 02:33:52 AM,0.00,0.00,0.6,0.33,0.67,325.7,0.2112
181,06/17/21 02:38:52 AM,0.00,0.00,0.6,0.33,1.00,325.7,0.2112
182,06/17/21 02:43:52 AM,0.00,0.00,0.6,0.33,1.00,325.7,0.2112
